Order ID,Product 1,Product 2,Product 3
261586,AAA Batteries (4-pack),AAA Batteries (4-pack),nan
261617,Google Phone,USB-C Charging Cable,nan
261639,Wired Headphones,AAA Batteries (4-pack),nan
261652,AAA Batteries (4-pack),27in FHD Monitor,nan
261683,Macbook Pro Laptop,ThinkPad Laptop,nan
261693,USB-C Charging Cable,Apple Airpods Headphones,nan
261771,Google Phone,USB-C Charging Cable,nan
261778,27in FHD Monitor,ThinkPad Laptop,nan
261807,Google Phone,USB-C Charging Cable,nan
261837,iPhone,Apple Airpods Headphones,nan
261841,AA Batteries (4-pack),AAA Batteries (4-pack),nan
261851,Vareebadd Phone,USB-C Charging Cable,Bose SoundSport Headphones
261858,AAA Batteries (4-pack),Wired Headphones,nan
261873,Google Phone,Bose SoundSport Headphones,nan
261887,Bose SoundSport Headphones,AAA Batteries (4-pack),nan
261907,Apple Airpods Headphones,Wired Headphones,nan
261941,27in 4K Gaming Monitor,34in Ultrawide Monitor,nan
261968,iPhone,Lightning Charging Cable,nan
262019,Google Phone,USB-C Charging Cable,Wired Headphones
262047,USB-C Charging Cable,AAA Batteries (4-pack),nan
262078,Bose SoundSport Headphones,Bose SoundSport Headphones,nan
262080,Bose SoundSport Headphones,AAA Batteries (4-pack),nan
262094,34in Ultrawide Monitor,Wired Headphones,nan
262095,Google Phone,USB-C Charging Cable,nan
262108,Vareebadd Phone,USB-C Charging Cable,nan
262148,iPhone,Lightning Charging Cable,USB-C Charging Cable
262154,Vareebadd Phone,USB-C Charging Cable,nan
262156,Apple Airpods Headphones,Lightning Charging Cable,nan
262165,Google Phone,Wired Headphones,nan
262207,iPhone,Wired Headphones,nan
262225,Google Phone,Wired Headphones,nan
262226,Google Phone,USB-C Charging Cable,nan
262242,iPhone,Wired Headphones,nan
262246,Vareebadd Phone,USB-C Charging Cable,nan
262250,Apple Airpods Headphones,USB-C Charging Cable,nan
262262,iPhone,Lightning Charging Cable,nan
262288,Google Phone,Bose SoundSport Headphones,nan
262293,27in FHD Monitor,AA Batteries (4-pack),nan
262316,Apple Airpods Headphones,Bose SoundSport Headphones,nan
262354,Google Phone,USB-C Charging Cable,nan
262462,Lightning Charging Cable,27in 4K Gaming Monitor,nan
262471,Google Phone,USB-C Charging Cable,nan
262513,iPhone,Lightning Charging Cable,nan
262514,iPhone,Wired Headphones,nan
262596,iPhone,Apple Airpods Headphones,nan
262620,iPhone,Apple Airpods Headphones,nan
262674,AA Batteries (4-pack),Wired Headphones,nan
262721,iPhone,Lightning Charging Cable,nan
262725,AAA Batteries (4-pack),Bose SoundSport Headphones,nan
262756,AAA Batteries (4-pack),Lightning Charging Cable,nan
262772,Google Phone,Bose SoundSport Headphones,Lightning Charging Cable
262776,AA Batteries (4-pack),AAA Batteries (4-pack),nan
262777,iPhone,Wired Headphones,nan
262792,27in 4K Gaming Monitor,27in 4K Gaming Monitor,nan
262821,iPhone,Lightning Charging Cable,nan
262842,Google Phone,USB-C Charging Cable,nan
262843,AA Batteries (4-pack),27in FHD Monitor,nan
262855,Google Phone,USB-C Charging Cable,nan
262892,27in 4K Gaming Monitor,Google Phone,nan
262902,Vareebadd Phone,USB-C Charging Cable,nan
262965,Macbook Pro Laptop,AAA Batteries (4-pack),nan
262985,Google Phone,Bose SoundSport Headphones,nan
263044,Google Phone,Wired Headphones,nan
263105,Vareebadd Phone,USB-C Charging Cable,Bose SoundSport Headphones
263107,Google Phone,USB-C Charging Cable,nan
263108,iPhone,Macbook Pro Laptop,nan
263122,Vareebadd Phone,Wired Headphones,nan
263175,iPhone,Lightning Charging Cable,nan
263249,USB-C Charging Cable,20in Monitor,nan
263311,iPhone,Wired Headphones,nan
263350,Macbook Pro Laptop,Wired Headphones,nan
263355,AA Batteries (4-pack),USB-C Charging Cable,nan
263370,Google Phone,USB-C Charging Cable,nan
263387,Google Phone,USB-C Charging Cable,Wired Headphones
263402,iPhone,Wired Headphones,nan
263411,iPhone,Wired Headphones,nan
263415,iPhone,Wired Headphones,nan
263421,Google Phone,USB-C Charging Cable,nan
263424,Bose SoundSport Headphones,Lightning Charging Cable,nan
263430,iPhone,Lightning Charging Cable,nan
263458,Lightning Charging Cable,AAA Batteries (4-pack),nan
263479,USB-C Charging Cable,27in FHD Monitor,nan
263480,Google Phone,Wired Headphones,nan
263534,AA Batteries (4-pack),34in Ultrawide Monitor,nan
263561,USB-C Charging Cable,Wired Headphones,nan
263600,iPhone,Lightning Charging Cable,Apple Airpods Headphones
263606,iPhone,Lightning Charging Cable,nan
263615,Wired Headphones,27in 4K Gaming Monitor,nan
263676,AAA Batteries (4-pack),Wired Headphones,nan
263689,AA Batteries (4-pack),Bose SoundSport Headphones,nan
263691,iPhone,Apple Airpods Headphones,nan
263712,iPhone,Wired Headphones,nan
263719,Google Phone,Bose SoundSport Headphones,Wired Headphones
263724,Vareebadd Phone,Wired Headphones,nan
263800,Vareebadd Phone,Wired Headphones,nan
263894,iPhone,Lightning Charging Cable,nan
263904,AAA Batteries (4-pack),Wired Headphones,nan
263918,Vareebadd Phone,USB-C Charging Cable,Bose SoundSport Headphones
263971,AAA Batteries (4-pack),Google Phone,nan
264001,Wired Headphones,USB-C Charging Cable,nan
264053,USB-C Charging Cable,iPhone,nan
264054,Vareebadd Phone,Bose SoundSport Headphones,nan
264061,USB-C Charging Cable,Lightning Charging Cable,nan
264072,Google Phone,Wired Headphones,nan
264090,Vareebadd Phone,USB-C Charging Cable,nan
264114,Vareebadd Phone,Bose SoundSport Headphones,nan
264164,Wired Headphones,Lightning Charging Cable,nan
264165,27in FHD Monitor,20in Monitor,nan
264171,Vareebadd Phone,USB-C Charging Cable,nan
264200,iPhone,Lightning Charging Cable,nan
264206,Lightning Charging Cable,27in FHD Monitor,nan
264231,iPhone,Apple Airpods Headphones,nan
264254,iPhone,Flatscreen TV,nan
264275,20in Monitor,Bose SoundSport Headphones,nan
264301,AA Batteries (4-pack),Google Phone,nan
264312,Wired Headphones,Macbook Pro Laptop,nan
264351,27in FHD Monitor,27in FHD Monitor,nan
264445,27in 4K Gaming Monitor,AAA Batteries (4-pack),nan
264453,USB-C Charging Cable,iPhone,nan
264457,Google Phone,Bose SoundSport Headphones,nan
264494,AAA Batteries (4-pack),27in FHD Monitor,nan
264514,Vareebadd Phone,Bose SoundSport Headphones,nan
264516,AAA Batteries (4-pack),ThinkPad Laptop,nan
264525,Google Phone,Wired Headphones,nan
264534,AAA Batteries (4-pack),AAA Batteries (4-pack),nan
264540,Google Phone,USB-C Charging Cable,nan
264541,Google Phone,USB-C Charging Cable,nan
264568,Macbook Pro Laptop,USB-C Charging Cable,nan
264607,AAA Batteries (4-pack),Apple Airpods Headphones,nan
264621,Vareebadd Phone,USB-C Charging Cable,nan
264691,Google Phone,USB-C Charging Cable,nan
264712,USB-C Charging Cable,Macbook Pro Laptop,nan
264732,Wired Headphones,USB-C Charging Cable,nan
264745,Google Phone,Lightning Charging Cable,nan
264761,Lightning Charging Cable,AA Batteries (4-pack),nan
264768,Macbook Pro Laptop,LG Washing Machine,nan
264770,iPhone,Wired Headphones,nan
264803,Google Phone,USB-C Charging Cable,nan
264812,USB-C Charging Cable,Wired Headphones,nan
264852,Google Phone,USB-C Charging Cable,Wired Headphones
264925,iPhone,Apple Airpods Headphones,nan
265036,iPhone,Lightning Charging Cable,nan
265042,Google Phone,Bose SoundSport Headphones,nan
265093,iPhone,Lightning Charging Cable,nan
265115,iPhone,Lightning Charging Cable,nan
265135,USB-C Charging Cable,ThinkPad Laptop,nan
265193,Google Phone,USB-C Charging Cable,nan
265224,Lightning Charging Cable,Lightning Charging Cable,nan
265266,iPhone,Lightning Charging Cable,nan
265287,iPhone,Apple Airpods Headphones,nan
265295,iPhone,Wired Headphones,nan
265343,iPhone,Apple Airpods Headphones,nan
265365,Lightning Charging Cable,Wired Headphones,nan
265382,Bose SoundSport Headphones,AAA Batteries (4-pack),nan
265427,Bose SoundSport Headphones,Lightning Charging Cable,nan
265472,iPhone,Wired Headphones,nan
265480,Lightning Charging Cable,Lightning Charging Cable,nan
265563,Vareebadd Phone,Wired Headphones,nan
265606,Google Phone,Bose SoundSport Headphones,nan
265607,iPhone,Wired Headphones,nan
265638,iPhone,Lightning Charging Cable,nan
265670,Google Phone,Wired Headphones,nan
265674,Lightning Charging Cable,Bose SoundSport Headphones,nan
265679,Lightning Charging Cable,Wired Headphones,nan
265736,Bose SoundSport Headphones,Wired Headphones,nan
265740,iPhone,Apple Airpods Headphones,nan
265765,USB-C Charging Cable,USB-C Charging Cable,nan
265772,AAA Batteries (4-pack),AAA Batteries (4-pack),nan
265825,Google Phone,Wired Headphones,nan
265833,iPhone,Lightning Charging Cable,nan
265863,iPhone,AA Batteries (4-pack),nan
265897,Wired Headphones,AAA Batteries (4-pack),nan
265901,AA Batteries (4-pack),Apple Airpods Headphones,nan
265912,Google Phone,Bose SoundSport Headphones,nan
266013,iPhone,Lightning Charging Cable,nan
266054,Bose SoundSport Headphones,AAA Batteries (4-pack),nan
266055,iPhone,Wired Headphones,nan
266058,Wired Headphones,USB-C Charging Cable,nan
266071,Google Phone,Lightning Charging Cable,nan
266116,USB-C Charging Cable,AA Batteries (4-pack),nan
266156,Google Phone,Wired Headphones,nan
266247,20in Monitor,AA Batteries (4-pack),nan
266280,USB-C Charging Cable,USB-C Charging Cable,nan
266286,AAA Batteries (4-pack),AAA Batteries (4-pack),nan
266331,Wired Headphones,20in Monitor,nan
266347,Google Phone,Wired Headphones,nan
266431,Bose SoundSport Headphones,Lightning Charging Cable,nan
266498,34in Ultrawide Monitor,Apple Airpods Headphones,nan
266504,ThinkPad Laptop,AA Batteries (4-pack),nan
266506,iPhone,Lightning Charging Cable,Wired Headphones
266590,iPhone,Wired Headphones,nan
266633,Flatscreen TV,AAA Batteries (4-pack),nan
266637,Macbook Pro Laptop,Google Phone,nan
266648,Wired Headphones,Wired Headphones,nan
266741,Google Phone,20in Monitor,nan
266765,Google Phone,USB-C Charging Cable,nan
266775,27in FHD Monitor,Bose SoundSport Headphones,nan
266776,iPhone,Wired Headphones,nan
266792,Google Phone,Wired Headphones,nan
266870,iPhone,Wired Headphones,nan
266878,Bose SoundSport Headphones,AA Batteries (4-pack),nan
266882,iPhone,Wired Headphones,nan
266908,Google Phone,Bose SoundSport Headphones,nan
266977,Vareebadd Phone,USB-C Charging Cable,Wired Headphones
266980,Wired Headphones,Apple Airpods Headphones,nan
266997,iPhone,Lightning Charging Cable,nan
267002,Vareebadd Phone,Bose SoundSport Headphones,nan
267013,Lightning Charging Cable,AAA Batteries (4-pack),nan
267032,USB-C Charging Cable,Apple Airpods Headphones,nan
267074,Google Phone,Wired Headphones,nan
267103,USB-C Charging Cable,Lightning Charging Cable,nan
267115,Vareebadd Phone,USB-C Charging Cable,Wired Headphones
267128,iPhone,Wired Headphones,nan
267151,iPhone,Lightning Charging Cable,nan
267184,AAA Batteries (4-pack),Wired Headphones,nan
267212,Google Phone,Wired Headphones,nan
267215,iPhone,Apple Airpods Headphones,nan
267279,Lightning Charging Cable,AAA Batteries (4-pack),nan
267312,iPhone,Lightning Charging Cable,nan
267322,Bose SoundSport Headphones,Bose SoundSport Headphones,nan
267325,Wired Headphones,Lightning Charging Cable,nan
267350,USB-C Charging Cable,AAA Batteries (4-pack),nan
267355,AA Batteries (4-pack),AA Batteries (4-pack),nan
267365,Google Phone,USB-C Charging Cable,Wired Headphones
267367,iPhone,Wired Headphones,nan
267368,Google Phone,Bose SoundSport Headphones,nan
267376,Google Phone,USB-C Charging Cable,Bose SoundSport Headphones
267378,Lightning Charging Cable,Lightning Charging Cable,nan
267388,27in 4K Gaming Monitor,Apple Airpods Headphones,nan
267391,AAA Batteries (4-pack),Flatscreen TV,nan
267428,20in Monitor,Google Phone,nan
267435,Lightning Charging Cable,AA Batteries (4-pack),nan
267443,Vareebadd Phone,USB-C Charging Cable,nan
267444,Wired Headphones,ThinkPad Laptop,nan
267464,Vareebadd Phone,USB-C Charging Cable,nan
267512,Macbook Pro Laptop,Wired Headphones,nan
267518,iPhone,Lightning Charging Cable,nan
267572,Lightning Charging Cable,Flatscreen TV,nan
267591,Google Phone,Wired Headphones,nan
267659,iPhone,Lightning Charging Cable,nan
267676,Google Phone,Wired Headphones,nan
267705,Lightning Charging Cable,27in 4K Gaming Monitor,nan
267741,Google Phone,Wired Headphones,nan
267750,iPhone,Wired Headphones,nan
267764,AA Batteries (4-pack),Apple Airpods Headphones,nan
267798,Wired Headphones,Lightning Charging Cable,nan
267808,AA Batteries (4-pack),Bose SoundSport Headphones,nan
267813,34in Ultrawide Monitor,AA Batteries (4-pack),nan
267816,iPhone,Lightning Charging Cable,nan
267831,Wired Headphones,Apple Airpods Headphones,nan
267835,Google Phone,Bose SoundSport Headphones,nan
267837,34in Ultrawide Monitor,AAA Batteries (4-pack),nan
267852,Vareebadd Phone,Wired Headphones,nan
267906,Lightning Charging Cable,27in FHD Monitor,nan
267920,Wired Headphones,AA Batteries (4-pack),nan
267956,iPhone,Lightning Charging Cable,nan
267957,Wired Headphones,27in FHD Monitor,nan
267999,Bose SoundSport Headphones,Bose SoundSport Headphones,nan
268012,Lightning Charging Cable,Lightning Charging Cable,nan
268021,AA Batteries (4-pack),20in Monitor,nan
268030,iPhone,Lightning Charging Cable,nan
268037,Vareebadd Phone,Wired Headphones,nan
268041,Apple Airpods Headphones,Bose SoundSport Headphones,nan
268045,iPhone,Wired Headphones,nan
268060,USB-C Charging Cable,Lightning Charging Cable,nan
268078,Google Phone,USB-C Charging Cable,nan
268093,AA Batteries (4-pack),AAA Batteries (4-pack),nan
268103,iPhone,Lightning Charging Cable,nan
268104,Google Phone,Bose SoundSport Headphones,Wired Headphones
268109,Bose SoundSport Headphones,27in 4K Gaming Monitor,nan
268134,Google Phone,Bose SoundSport Headphones,nan
268160,Flatscreen TV,Macbook Pro Laptop,nan
268195,Wired Headphones,AAA Batteries (4-pack),nan
268245,Apple Airpods Headphones,27in FHD Monitor,nan
268248,iPhone,Lightning Charging Cable,nan
268279,iPhone,Lightning Charging Cable,nan
268359,Lightning Charging Cable,Bose SoundSport Headphones,nan
268435,Bose SoundSport Headphones,USB-C Charging Cable,nan
268486,Bose SoundSport Headphones,USB-C Charging Cable,nan
268502,Apple Airpods Headphones,Macbook Pro Laptop,nan
268506,USB-C Charging Cable,Google Phone,nan
268516,Vareebadd Phone,USB-C Charging Cable,nan
268529,USB-C Charging Cable,iPhone,nan
268533,Macbook Pro Laptop,Bose SoundSport Headphones,nan
268547,Wired Headphones,ThinkPad Laptop,nan
268551,Lightning Charging Cable,Lightning Charging Cable,nan
268619,iPhone,Lightning Charging Cable,Wired Headphones
268623,AA Batteries (4-pack),AAA Batteries (4-pack),nan
268625,Google Phone,Wired Headphones,nan
268629,Vareebadd Phone,USB-C Charging Cable,nan
268631,Vareebadd Phone,USB-C Charging Cable,nan
268684,34in Ultrawide Monitor,USB-C Charging Cable,nan
268693,Google Phone,Wired Headphones,nan
268700,Google Phone,Bose SoundSport Headphones,nan
268705,Vareebadd Phone,USB-C Charging Cable,nan
268742,AA Batteries (4-pack),Google Phone,nan
268753,iPhone,Apple Airpods Headphones,nan
268770,iPhone,Wired Headphones,nan
268826,Apple Airpods Headphones,Bose SoundSport Headphones,nan
268827,USB-C Charging Cable,Lightning Charging Cable,nan
268835,Google Phone,USB-C Charging Cable,nan
268879,Lightning Charging Cable,20in Monitor,nan
268912,Google Phone,Bose SoundSport Headphones,nan
269114,Wired Headphones,AAA Batteries (4-pack),nan
269249,Wired Headphones,AA Batteries (4-pack),nan
269251,34in Ultrawide Monitor,Macbook Pro Laptop,nan
269268,Google Phone,Bose SoundSport Headphones,nan
269317,AAA Batteries (4-pack),Vareebadd Phone,nan
269324,Bose SoundSport Headphones,USB-C Charging Cable,nan
269363,Apple Airpods Headphones,Bose SoundSport Headphones,nan
269405,Google Phone,USB-C Charging Cable,nan
269458,USB-C Charging Cable,Bose SoundSport Headphones,nan
269554,iPhone,Apple Airpods Headphones,nan
269557,Google Phone,USB-C Charging Cable,nan
269563,iPhone,Apple Airpods Headphones,nan
269567,iPhone,Lightning Charging Cable,nan
269575,Google Phone,USB-C Charging Cable,nan
269589,Lightning Charging Cable,AA Batteries (4-pack),nan
269606,Google Phone,Bose SoundSport Headphones,nan
269626,Apple Airpods Headphones,27in 4K Gaming Monitor,nan
269629,iPhone,Lightning Charging Cable,nan
269650,27in 4K Gaming Monitor,27in FHD Monitor,nan
269658,iPhone,Apple Airpods Headphones,nan
269688,iPhone,Lightning Charging Cable,nan
269694,27in FHD Monitor,AAA Batteries (4-pack),nan
269703,Google Phone,USB-C Charging Cable,Wired Headphones
269714,Apple Airpods Headphones,Lightning Charging Cable,nan
269734,Google Phone,Wired Headphones,nan
269740,Macbook Pro Laptop,Wired Headphones,nan
269745,27in 4K Gaming Monitor,USB-C Charging Cable,nan
269776,Google Phone,USB-C Charging Cable,nan
269789,AA Batteries (4-pack),USB-C Charging Cable,nan
269836,Google Phone,USB-C Charging Cable,nan
269889,iPhone,Lightning Charging Cable,nan
269891,Google Phone,USB-C Charging Cable,nan
269901,iPhone,Lightning Charging Cable,Wired Headphones
269979,Google Phone,Bose SoundSport Headphones,Wired Headphones
269987,AA Batteries (4-pack),AAA Batteries (4-pack),nan
270050,AA Batteries (4-pack),Wired Headphones,nan
270060,AA Batteries (4-pack),Wired Headphones,nan
270072,Lightning Charging Cable,Flatscreen TV,nan
270107,Google Phone,USB-C Charging Cable,nan
270142,AAA Batteries (4-pack),Lightning Charging Cable,nan
270175,AAA Batteries (4-pack),Apple Airpods Headphones,nan
270208,Google Phone,USB-C Charging Cable,nan
270223,Google Phone,Bose SoundSport Headphones,nan
270228,Vareebadd Phone,USB-C Charging Cable,nan
270246,27in 4K Gaming Monitor,USB-C Charging Cable,nan
270268,Google Phone,Bose SoundSport Headphones,nan
270274,Bose SoundSport Headphones,AAA Batteries (4-pack),nan
270283,Wired Headphones,Wired Headphones,nan
270375,iPhone,Lightning Charging Cable,nan
270387,iPhone,Wired Headphones,nan
270392,Google Phone,USB-C Charging Cable,nan
